"Date","Open","High","Low","Close","Volume","Change"
2012-09-11,334.26,336.11,332.88,336.11,0,0.181818181818194
2012-09-12,336.88,339.36,334.92,336.1,0,-0.00297521644699872
2012-09-13,335.64,335.96,333.3,334.6,0,-0.446295745313896
2012-09-14,340.07,340.07,336.93,338.28,0,1.09982068141063
2012-09-17,336.69,338.06,336.52,337.15,0,-0.334042804777102
2012-09-18,335.09,336.93,334.56,335.47,0,-0.498294527658294
2012-09-19,336.72,337.31,334.52,335.71,0,0.0715414195009867
2012-09-20,333.41,334.62,332.52,334.24,0,-0.437877930356545
2012-09-21,335.37,335.73,333.65,334.15,0,-0.0269267592149403
2012-09-24,332.28,333.15,330.91,331.84,0,-0.691306299566063
2012-09-25,331.86,335.06,331.62,334.5,0,0.801591128254597
2012-09-26,331.56,331.71,327.89,328.05,0,-1.92825112107623
2012-09-27,329.31,329.83,328.08,329.12,0,0.326169791190356
2012-09-28,330.51,330.64,323.18,323.18,0,-1.8048128342246
2012-10-01,322.19,327.9,321.83,327.52,0,1.34290488272788
2012-10-02,325.55,329.21,324.89,327.24,0,-0.0854909623839717
2012-10-03,326.27,328.54,325.72,327.98,0,0.226133724483568
2012-10-04,329.05,330.11,326.6,327.66,0,-0.0975669248124866
2012-10-05,328.59,332.9,328.4,332.53,0,1.48629677104313
2012-10-08,330.39,330.7,329.42,329.57,0,-0.890145250052621
2012-10-09,330.47,330.6,327.27,327.71,0,-0.564371757138094
2012-10-10,326.43,328.12,326.09,326.8,0,-0.277684538158729
2012-10-11,325.48,330.44,325.35,329.55,0,0.84149326805385
2012-10-12,328.79,330.3,327.94,327.95,0,-0.485510544682144
2012-10-15,327.6,331.23,327.6,329.45,0,0.457386796767789
2012-10-16,331.52,334.07,330.69,333.71,0,1.2930641979056
2012-10-17,333.4,335.84,333.04,335.69,0,0.5933295376225
2012-10-18,334.84,335.65,333.16,335.32,0,-0.110220739372635
2012-10-19,334.91,335.81,333.87,334.17,0,-0.342955982345217
2012-10-22,334.09,336.54,333.66,334.46,0,0.0867821767363885
2012-10-23,334.32,334.67,326.25,326.75,0,-2.30520839562279
2012-10-24,327.55,329.27,325.34,328.49,0,0.532517214996187
2012-10-25,329.62,331.61,328.73,329.25,0,0.231361685287212
2012-10-26,327.44,330.37,326.32,329.45,0,0.0607441154138133
2012-10-29,328.54,329.25,326.94,328.39,0,-0.321748368492947
2012-10-30,328.51,332.35,328.51,332.35,0,1.2058832485764
2012-10-31,332.52,334.24,330.76,330.76,0,-0.478411313374461
2012-11-01,330.5,336.05,330.24,335.43,0,1.41189986697303
2012-11-02,335.78,338.55,334.94,337.6,0,0.64693080523508
2012-11-05,335.75,336.53,334.67,335.08,0,-0.746445497630344
2012-11-06,335.52,338.07,335.12,337.37,0,0.683418885042375
2012-11-07,338.71,339.43,332.6,332.87,0,-1.33384711147998
2012-11-08,334.49,335.1,332.02,332.42,0,-0.135187911196555
2012-11-09,332.19,332.85,328.62,331.93,0,-0.147403886649422
2012-11-12,332.05,333.46,331.24,332.33,0,0.120507335884068
2012-11-13,330.98,334.34,330.01,334.04,0,0.514548791863523
2012-11-14,332.79,334.03,330.13,330.67,0,-1.00886121422584
2012-11-15,328.64,328.68,324.56,324.76,0,-1.78728037015756
2012-11-16,324.62,325.04,319.75,319.84,0,-1.51496489715482
2012-11-19,321.63,325,320.83,324.74,0,1.53201600800401
2012-11-20,324.05,326.23,323.46,326.02,0,0.394161483032573
2012-11-21,325.39,327.05,324.77,326.41,0,0.119624562910259
2012-11-22,327.55,328.24,327.07,327.7,0,0.395208480132347
2012-11-23,328.47,331.5,327.11,331.5,0,1.15959719255416
2012-11-26,329.62,332.18,329.62,330.9,0,-0.180995475113133
2012-11-27,332.39,334.33,332.13,332.92,0,0.610456331217901
2012-11-28,331.53,334.45,331.31,334.28,0,0.408506548119658
2012-11-29,335.86,338.42,335.71,338.1,0,1.14275457700133
2012-11-30,337.99,339.46,336.55,336.55,0,-0.458444247264123
2012-12-03,337.17,340.47,336.72,337.28,0,0.216906848908027
2012-12-04,336.66,339.44,336.63,337.62,0,0.100806451612923
2012-12-05,338.96,339.38,337.41,338.85,0,0.364314910254127
2012-12-06,339.88,342.16,339.49,341.29,0,0.720082632433239
2012-12-07,341.52,343.63,341.14,342.61,0,0.386767851387382
2012-12-10,341.37,343.17,340.48,342.91,0,0.0875631184145353
2012-12-11,343,344.77,342.25,344.12,0,0.352862267067144
2012-12-12,344.37,344.73,343.17,344.35,0,0.0668371498314668
2012-12-13,344.31,344.9,343.08,343.83,0,-0.151009147669534
2012-12-14,344.15,345.35,343.89,344.39,0,0.162871186342084
2012-12-17,343.84,344.39,342.49,343.34,0,-0.304886901477974
2012-12-18,344.23,344.93,343.08,343.6,0,0.0757266849187532
2012-12-19,344.43,345.86,343.85,345.14,0,0.448195576251442
2012-12-20,344.6,346.86,344.4,346.6,0,0.423016746827387
2012-12-21,344.77,346.14,342.37,344.12,0,-0.715522215810738
2012-12-24,344.01,344.8,343.67,344.52,0,0.116238521445999
2012-12-27,343.3,346.07,343.3,344.71,0,0.0551491930802284
2012-12-28,345.37,345.52,341.67,342,0,-0.786168083316408
2012-12-31,340.31,344,339.5,342.71,0,0.20760233918129
2013-01-02,348.53,350.77,347.01,350.21,0,2.18843920515888
2013-01-03,350.43,351.06,349.34,350.74,0,0.151337768767323
2013-01-04,349.98,351.8,349.63,351.73,0,0.282260363802256
2013-01-07,351.75,352.3,350.62,351.24,0,-0.139311403633469
2013-01-08,350.08,351.58,349.06,349.11,0,-0.606422958660746
2013-01-09,350.53,350.76,348.84,350,0,0.254933974964899
2013-01-10,350.91,352.33,349.75,350.69,0,0.197142857142851
2013-01-11,351.33,351.74,349.27,350.13,0,-0.159685192049963
2013-01-14,351.71,351.71,346.58,347.34,0,-0.796846885442559
2013-01-15,346.43,348.39,346.05,347.86,0,0.149709218633043
2013-01-16,347.52,349.29,346.69,348.84,0,0.281722532053119
2013-01-17,348.06,351.39,347.66,351.19,0,0.673661277376447
2013-01-18,352.22,352.61,350.78,350.89,0,-0.0854238446425071
2013-01-21,351.84,353.36,351.84,353.07,0,0.621277323377689
2013-01-22,352.79,353.79,351.34,353.45,0,0.107627382671982
2013-01-23,355.14,355.54,352.64,353.01,0,-0.124487197623424
2013-01-24,353.27,354.74,352.25,354.13,0,0.317271465397573
2013-01-25,353.73,356.21,353.52,355.74,0,0.454635303419648
2013-01-28,356.45,357.55,356.17,356.68,0,0.264237926575595
2013-01-29,356.49,358.11,356.12,358.08,0,0.392508691263882
2013-01-30,358.45,358.92,356.68,357.54,0,-0.150804289544226
2013-01-31,356.22,357.23,354,354.35,0,-0.892207864854277
2013-02-01,354.42,356.88,354.38,355.55,0,0.338648229151972
2013-02-04,356.03,356.23,349.57,349.69,0,-1.6481507523555
2013-02-05,350.13,350.38,347.99,348.43,0,-0.36031913980954
2013-02-06,348.62,349.53,345.2,345.86,0,-0.73759435180667
2013-02-07,346.7,347.4,343.7,343.7,0,-0.624530156710812
2013-02-08,344.56,345.96,343.66,345.13,0,0.416060517893513
2013-02-11,345.97,346.36,344.55,344.99,0,-0.0405644249992676
2013-02-12,344.62,346.2,343.52,346.2,0,0.350734803907349
2013-02-13,346.36,347.3,344.95,345.83,0,-0.106874638937027
2013-02-14,345.57,346.74,344.04,345.84,0,0.00289159413584539
2013-02-15,345.54,346.23,343.34,343.45,0,-0.69107101549849
2013-02-18,343.22,343.47,342.31,343.23,0,-0.0640559033338151
2013-02-19,342.82,348.14,342.5,347.63,0,1.28193922442676
2013-02-20,346.76,347.02,342.95,343.61,0,-1.15640192158328
2013-02-21,341.01,341.17,335.53,336.38,0,-2.10412968190682
2013-02-22,337.4,340.63,337.17,339.87,0,1.03751709376301
2013-02-25,341.01,343.94,338.79,340.26,0,0.114749757260135
2013-02-26,332.99,337.72,332.99,335.29,0,-1.46064773996355
2013-02-27,336.74,337.69,333.16,337.37,0,0.620358495630646
2013-02-28,338.75,340.82,337.96,340.53,0,0.936657082728143
2013-03-01,339.71,340.83,336.5,339.73,0,-0.234927906498683
2013-03-04,337.91,340.08,337.51,339.58,0,-0.044152709504619
2013-03-05,341.48,347.23,341.36,346.5,0,2.03781141409978
2013-03-06,346.33,349.08,346.13,347.36,0,0.248196248196253
2013-03-07,347.95,349.43,347.48,347.87,0,0.146821741133119
2013-03-08,349.42,352.94,349.15,352.43,0,1.31083450714347
2013-03-11,351.43,351.95,350.76,351.56,0,-0.246857531992173
2013-03-12,351.17,352.91,351.16,352.06,0,0.142223233587435
2013-03-13,351.76,352.18,350.83,352.02,0,-0.0113616997102772
2013-03-14,353.15,355.85,352.6,355.85,0,1.08800636327482
2013-03-15,356.16,356.16,352.67,353.58,0,-0.637909231417744
2013-03-18,348.57,353.32,348.57,353.01,0,-0.161208213134223
2013-03-19,352.23,354.33,350.54,352.05,0,-0.271946970340775
2013-03-20,353.76,355.33,353.34,354.37,0,0.658997301519659
2013-03-21,354.25,354.25,351.33,352.41,0,-0.553094223551653
2013-03-22,351,353.15,349.55,350.74,0,-0.473879855849724
2013-03-25,354.04,354.71,347.85,348.72,0,-0.575925186748016
2013-03-26,349.65,350.07,347.98,349.27,0,0.157719660472577
2013-03-27,350.63,350.69,344.81,346.16,0,-0.890428608240035
2013-03-28,346.44,350.34,346.44,348.1,0,0.560434481164784
2013-04-02,347.78,352.85,347.67,352.5,0,1.26400459638034
2013-04-03,351.67,353.01,349.42,349.6,0,-0.822695035460985
2013-04-04,350.03,351.17,345.95,346.53,0,-0.878146453089257
2013-04-05,346.47,346.76,337.94,340.71,0,-1.67950826768245
2013-04-08,341.53,342.26,340.53,340.91,0,0.0587009480203182
2013-04-09,342.94,342.94,340.05,341.35,0,0.129066322489813
2013-04-10,342.26,349.54,342.26,348.53,0,2.10341291929104
2013-04-11,348.16,351.97,347.89,351.28,0,0.789028204171816
2013-04-12,350.42,350.94,347.87,348.65,0,-0.748690503302207
2013-04-15,348.53,349.5,344.87,346.3,0,-0.674028395238768
2013-04-16,344.65,348.25,344.23,345.79,0,-0.147271152180184
2013-04-17,347.52,347.68,340.23,340.84,0,-1.43150467046474
2013-04-18,341.97,342.55,339.24,340.72,0,-0.0352071353127426
2013-04-19,341.94,342.69,339.62,341.68,0,0.28175628081708
2013-04-22,342.63,343.7,338.69,340.07,0,-0.471201123858589
2013-04-23,340.23,349.34,340.13,349.15,0,2.67003852148087
2013-04-24,348.43,353.3,348.36,352.94,0,1.08549334097094
2013-04-25,352.07,355.01,351.74,354.04,0,0.311667705559016
2013-04-26,352.57,352.59,349.95,351.5,0,-0.717433058411487
2013-04-29,351.9,354.51,351.73,354.15,0,0.753911806543384
2013-04-30,354.3,354.39,350.34,351.39,0,-0.779330792037269
2013-05-02,351.52,355.63,351.22,354.8,0,0.970431714049913
2013-05-03,354.62,358.66,353.42,357.61,0,0.79199549041713
2013-05-06,357.61,358.73,357.18,357.44,0,-0.047537820530752
2013-05-07,357.07,358.17,356.07,356.48,0,-0.268576544315124
2013-05-08,357.03,358.45,356.37,357.93,0,0.406754937163378
2013-05-09,357.53,359.87,357.03,359.15,0,0.340848769312418
2013-05-10,359.36,362.36,359.32,361.17,0,0.56243909230127
2013-05-13,361,362.26,360.43,361.12,0,-0.0138438962261622
2013-05-14,362.32,363.69,361.09,363.69,0,0.711674789543637
2013-05-15,363.72,366.45,363.21,366.07,0,0.654403475487375
2013-05-16,365.73,366.42,364.75,365.37,0,-0.191220258420521
2013-05-17,364.44,368.72,364.03,368.08,0,0.741713879081463
2013-05-20,369.05,369.99,367.99,369.97,0,0.513475331449698
2013-05-21,369.34,370.2,369.17,369.85,0,-0.0324350623023495
2013-05-22,370.35,372.67,370,372.11,0,0.611058537244835
2013-05-23,366.04,367.41,363.28,365.22,0,-1.85160302061218
2013-05-24,365.81,366.5,362.57,364.63,0,-0.161546465144302
2013-05-27,365.68,366.7,365.16,366.56,0,0.529303677700677
2013-05-28,368.17,373.31,368.17,371.5,0,1.34766477520734
2013-05-29,369.14,369.76,365.79,366.25,0,-1.41318977119784
2013-05-30,365.33,368.79,365.33,367.69,0,0.393174061433443
2013-05-31,367.38,367.38,362.56,363.38,0,-1.1721830890152
2013-06-03,361.27,364.92,359.09,361.07,0,-0.635698167207888
2013-06-04,362.81,363.66,359.9,360.42,0,-0.18002049464092
2013-06-05,357.93,359.32,352.69,353.06,0,-2.04206203873259
2013-06-06,353.52,355.22,349.58,349.58,0,-0.985668158386677
2013-06-07,350.22,353.51,347.24,352.69,0,0.889638995365871
2013-06-10,352.45,353.86,351.19,352.86,0,0.0482009696900931
2013-06-11,351.62,351.62,346.11,350.3,0,-0.725500198378959
2013-06-12,349.43,351.89,347.31,347.68,0,-0.747930345418213
2013-06-13,343.39,347.94,341.97,347.23,0,-0.129429360331335
2013-06-14,349.51,350.01,347.09,347.98,0,0.215995161708382
2013-06-17,349.64,353.24,349.23,350.81,0,0.813265130179897
2013-06-18,349.86,351.96,348.92,351.09,0,0.0798152846269939
2013-06-19,352.34,352.99,349.69,351.08,0,-0.00284827252271525
2013-06-20,346.5,347.47,340.96,341.88,0,-2.62048535946223
2013-06-21,342.57,345.33,337.64,337.64,0,-1.24020124020124
2013-06-24,337.22,338.42,330.98,332.25,0,-1.59637483710461
2013-06-25,335.51,336.15,332.87,335.4,0,0.948081264108347
2013-06-26,336.25,341.4,335.63,340.82,0,1.6159809183065
2013-06-27,341.58,346.17,339.7,344.75,0,1.15310134381785
2013-06-28,345.55,346.89,343.64,344.59,0,-0.0464104423495315
2013-07-01,345.91,348.87,343.1,347.37,0,0.806755854783958
2013-07-02,348.21,348.21,345.52,347.8,0,0.123787316118262
2013-07-03,345.25,345.88,342.8,345.82,0,-0.569292696952273
2013-07-04,348,354.68,347.89,354.51,0,2.51286796599386
2013-07-05,355.02,357.55,352.18,352.53,0,-0.558517390200564
2013-07-08,355.31,358.52,354.87,357.15,0,1.31052676367969
2013-07-09,358.75,361.11,358.17,360.11,0,0.828783424331525
2013-07-10,359.78,362.12,358.97,362.04,0,0.535947349421018
2013-07-11,365.7,365.88,362.93,364.05,0,0.555187272124624
2013-07-12,365.3,367.01,364.49,364.95,0,0.247218788627923
2013-07-15,365.96,368.19,365.96,366.77,0,0.498698451842716
2013-07-16,366.79,367.03,363.9,364.12,0,-0.722523652425222
2013-07-17,364.89,367.28,362.5,366.06,0,0.532791387454679
2013-07-18,365.56,369.5,364.86,368.76,0,0.737584002622516
2013-07-19,367.67,369.93,366.44,369.76,0,0.271179086668827
2013-07-22,370.64,371.67,369.76,370.39,0,0.17038078753786
2013-07-23,371.08,371.64,368.72,368.72,0,-0.4508761035665
2013-07-24,369.6,373.13,369.6,371.96,0,0.878715556519838
2013-07-25,371.05,371.68,367.92,370.36,0,-0.430153779976328
2013-07-26,371.74,372.28,367.26,368.31,0,-0.553515498433954
2013-07-29,369.49,371.01,367.72,368.33,0,0.00543020824848028
2013-07-30,369.73,371.07,368.39,368.99,0,0.179187141965098
2013-07-31,367.89,370.58,366.9,369.81,0,0.222228244667866
2013-08-01,370.2,372.39,369.23,372.39,0,0.697655552851462
2013-08-02,373.86,374.12,370.48,371.34,0,-0.281962458712648
2013-08-05,371.91,373.39,370.97,372.52,0,0.317768083158287
2013-08-06,371.82,373.43,369.47,371.38,0,-0.306023837646296
2013-08-07,369.66,370.95,368.85,369.61,0,-0.476600786256665
2013-08-08,370.8,373.52,369.88,372.14,0,0.684505289359039
2013-08-09,373.65,375.75,372.38,375.4,0,0.876014403181591
2013-08-12,376.23,376.84,373.67,375.61,0,0.0559403303143302
2013-08-13,376.55,377.9,376.2,377.64,0,0.540454194510254
2013-08-14,377.68,380.18,377.32,379.62,0,0.524308865586276
2013-08-15,378.9,378.9,373.2,375.58,0,-1.0642221168537
2013-08-16,374.61,375.23,372.51,374.75,0,-0.220991533095471
2013-08-19,374.88,375.15,372.79,373.8,0,-0.253502334889921
2013-08-20,371.95,372.08,366.77,368.93,0,-1.30283574103799
2013-08-21,368.69,369.35,367.33,367.51,0,-0.384896863903728
2013-08-22,367.59,373.17,367.59,371.94,0,1.2054093766156
2013-08-23,372.58,375.53,370.86,374.67,0,0.733989353121478
2013-08-26,375.11,375.11,372.03,373.49,0,-0.314943817225832
2013-08-27,371.06,372.4,364.09,364.87,0,-2.30796005247798
2013-08-28,363.17,365.1,362.33,364.47,0,-0.109628086715807
2013-08-29,366.58,367.56,364.56,367.13,0,0.729826871896178
2013-08-30,366.93,367.35,362.68,362.93,0,-1.14400893416501
2013-09-02,366.31,369.7,366.31,369.26,0,1.74413798804176
2013-09-03,369.87,369.87,365.58,367.09,0,-0.587661810106699
2013-09-04,367.86,369.01,365.16,368.26,0,0.318722928982007
2013-09-05,368.87,370.6,366.29,369.95,0,0.458914897083584
2013-09-06,369.62,372.8,367.4,371.04,0,0.294634410055417
2013-09-09,371.49,371.83,369.02,369.78,0,-0.339586028460559
2013-09-10,372.27,376.79,372.27,376.31,0,1.76591486830009
2013-09-11,375.9,376.25,374.1,375.05,0,-0.334830326060953
2013-09-12,375.94,377.58,375.06,376.66,0,0.429276096520459
2013-09-13,376.03,377.29,375.36,376.84,0,0.0477884564328512
2013-09-16,380.71,381.1,379.2,379.89,0,0.809362063475216
2013-09-17,378.98,380.48,378.54,379.81,0,-0.0210587275263796
2013-09-18,380.32,381.32,379.08,380.92,0,0.292251388852316
2013-09-19,384.83,385.9,381.56,382.58,0,0.43578704189855
2013-09-20,381.53,383.73,381.53,382.07,0,-0.133305452454391
2013-09-23,381.45,383.19,378.39,379.55,0,-0.659565001177786
2013-09-24,379.16,380.96,379.15,380.67,0,0.295086286391788
2013-09-25,379.67,380.74,377.91,379.6,0,-0.281083353035438
2013-09-26,379.64,380.34,377.11,377.95,0,-0.434668071654387
2013-09-27,377.89,378.65,374.05,375.77,0,-0.576795872469904
2013-09-30,372.91,375.04,372.44,374.92,0,-0.226202198153114
2013-10-01,373.94,377.63,373.87,377.63,0,0.722820868451923
2013-10-02,376.52,376.82,374.03,376.17,0,-0.386621825596478
2013-10-03,376.8,377.4,374.31,374.83,0,-0.356221920940014
2013-10-04,374.57,376.69,373.85,376.03,0,0.320145132460037
2013-10-07,374.59,374.59,370.57,373.75,0,-0.606334600962677
2013-10-08,373.32,373.89,370.98,370.98,0,-0.741137123745816
2013-10-09,369.81,370,366.06,367.19,0,-1.02161841608712
2013-10-10,369.57,374.27,368.55,373.91,0,1.83011519921568
2013-10-11,376.06,376.56,375.07,376.11,0,0.58837688213742
2013-10-14,375.15,376.27,374.31,376.27,0,0.0425407460583171
2013-10-15,378.48,382.25,378.48,381.95,0,1.50955430940549
2013-10-16,380.74,383.93,380.41,383.33,0,0.361303835580573
2013-10-17,382.24,382.73,380.21,382.51,0,-0.213914903607859
2013-10-18,384.04,385.73,382.93,385.73,0,0.841808057305693
2013-10-21,387.72,388.92,387.19,388.28,0,0.661084178051996
2013-10-22,387.74,391.41,387.68,390.19,0,0.491913052436388
2013-10-23,388.16,388.93,387.43,388.56,0,-0.417745201055897
2013-10-24,389.07,390.38,389,390.21,0,0.424644842495359
2013-10-25,389.01,389.98,388.24,389.19,0,-0.261397708925959
2013-10-28,389.95,390.34,387.98,388.8,0,-0.100208124566403
2013-10-29,388.47,391.31,388.47,391.13,0,0.599279835390942
2013-10-30,391.66,393.04,390.36,391.2,0,0.0178968629355847
2013-10-31,388.47,391.92,388.47,391.92,0,0.1840490797546
2013-11-01,392.5,392.52,390.6,391.2,0,-0.183710961420702
2013-11-04,391.92,394.41,391.87,393.15,0,0.498466257668717
2013-11-05,393.98,393.98,389.54,391.25,0,-0.483276103268471
2013-11-06,392.59,395.84,392.52,393.97,0,0.695207667731634
2013-11-07,394.7,398.31,392.58,393.22,0,-0.19036982511359
2013-11-08,391.7,394.41,390.66,394.07,0,0.2161639794517
2013-11-11,395.13,395.73,393.84,395.45,0,0.350191590326587
2013-11-12,395.24,396.11,393.32,393.38,0,-0.523454292578074
2013-11-13,391.25,392.49,388.43,391.18,0,-0.559255681529303
2013-11-14,394.76,395.47,393.73,394.87,0,0.943299759701421
2013-11-15,395.15,396.26,394.62,395.34,0,0.119026515055576
2013-11-18,394.9,398.04,394.28,396.98,0,0.414832802145004
2013-11-19,396.31,396.76,395,395.48,0,-0.377852788553579
2013-11-20,394.46,398.04,394.06,396.54,0,0.268028724587843
2013-11-21,394.8,396.73,393.65,395.33,0,-0.305139456296977
2013-11-22,396.28,397.92,394.58,395.8,0,0.118888017605556
2013-11-25,397.66,398.59,397.13,397.46,0,0.419403739262236
2013-11-26,396.86,397.45,394.11,394.11,0,-0.842852110904235
2013-11-27,394.48,396.7,394.48,396.22,0,0.535383522366861
2013-11-28,396.4,397.56,396.3,396.75,0,0.133764070465903
2013-11-29,396.14,397.3,395.9,396.55,0,-0.0504095778197877
2013-12-02,396.62,397.86,395.46,395.99,0,-0.141218005295674
2013-12-03,395.58,395.89,390.57,390.57,0,-1.36872143235941
2013-12-04,391.69,391.87,385.51,388.14,0,-0.622167601198254
2013-12-05,387.08,387.95,383.71,383.71,0,-1.14134075333643
2013-12-06,384.91,387.74,383.7,387.01,0,0.860024497667511
2013-12-09,388.26,388.26,385.9,387.38,0,0.095604764734758
2013-12-10,386.84,389.68,385.1,385.56,0,-0.469822912902063
2013-12-11,384.7,387.26,383.03,383.15,0,-0.625064840751122
2013-12-12,381.6,381.86,377.8,377.82,0,-1.39110009134803
2013-12-13,377.44,378.96,376.45,376.86,0,-0.254089248848655
2013-12-16,375.98,382.45,375.9,381.44,0,1.21530541845778
2013-12-17,380.49,380.52,378.17,378.17,0,-0.857277684563751
2013-12-18,379.66,381.32,378.36,381.17,0,0.793294021207402
2013-12-19,385.17,387.83,385.17,387.83,0,1.7472518823622
2013-12-20,388.34,391.92,388.34,391.56,0,0.961761596575816
2013-12-23,392.88,395.52,392.81,395.52,0,1.0113392583512
2013-12-24,395.27,397.53,395.27,396.61,0,0.275586569579289
2013-12-27,399.11,400.99,399.11,400.99,0,1.10435944630745
2013-12-30,401.53,401.95,399.08,399.77,0,-0.304246988702972
2013-12-31,400.6,401.92,400.23,401.79,0,0.505290542061698
2014-01-02,403.37,404.43,399.64,399.82,0,-0.490305881181718
2014-01-03,400.38,402.6,399.13,401.97,0,0.537741983892759
2014-01-06,401.71,402.71,399.6,399.85,0,-0.527402542478295
2014-01-07,400.58,403.27,399.23,402.97,0,0.78029260972865
2014-01-08,403.56,403.9,402.63,403.86,0,0.220860113656096
2014-01-09,403.52,405,401.11,401.97,0,-0.467983954835827
2014-01-10,404.01,405.95,402.97,403.95,0,0.492574072691987
2014-01-13,404.94,405.38,403.31,404.93,0,0.242604282708259
2014-01-14,401.31,406.57,400.46,406.57,0,0.405008273034846
2014-01-15,407.59,408.93,406.65,408.62,0,0.504218215805396
2014-01-16,408.51,408.72,407.08,407.59,0,-0.25206793597965
2014-01-17,404.85,408.55,404.85,408.26,0,0.164380872936043
2014-01-20,407.18,408.03,406.54,408,0,-0.0636849066771195
2014-01-21,408.43,408.81,404.26,405.19,0,-0.688725490196074
2014-01-22,406.92,408.37,405.47,407.45,0,0.55776302475381
2014-01-23,405.93,408.1,403.14,403.89,0,-0.873726837648792
2014-01-24,404.17,404.98,393.54,393.85,0,-2.48582534848597
2014-01-27,392.77,393.89,389.82,390.79,0,-0.776945537641238
2014-01-28,391.88,393.14,390.22,392.23,0,0.368484352209619
2014-01-29,395.35,396.51,384.68,389.33,0,-0.73936210896669
2014-01-30,388.77,392.11,386.38,389.61,0,0.0719184239591275
2014-01-31,388.72,389.09,381.72,386.85,0,-0.708400708400703
2014-02-03,385.86,388.54,383.28,383.63,0,-0.83236396536126
2014-02-04,380.57,384.26,379.51,382.98,0,-0.169434090138931
2014-02-05,381.75,384.61,380.96,382.65,0,-0.0861663794454071
2014-02-06,384.8,389.67,383.51,388.41,0,1.50529204233636
2014-02-07,389.52,391.11,387.68,389.54,0,0.290929687701147
2014-02-10,390.8,391.06,388.8,389.64,0,0.025671304615682
2014-02-11,391.07,394.96,390.59,394.96,0,1.36536289908633
2014-02-12,396.39,399.53,396.22,397.42,0,0.622847883329958
2014-02-13,396.94,397.52,394.77,397,0,-0.105681646620703
2014-02-14,397.55,399.64,397.42,398.95,0,0.491183879093193
2014-02-17,400.01,401.82,399.64,401.24,0,0.574006767765378
2014-02-18,402.09,402.46,399.62,401.62,0,0.0947064101286088
2014-02-19,400.98,402.36,399.74,401.54,0,-0.0199193267267472
2014-02-20,397.04,398.76,395.78,398.76,0,-0.692334512128312
2014-02-21,400.22,400.89,399.43,400.36,0,0.401243855953459
2014-02-24,399.57,401.76,398.8,401.76,0,0.349685283245083
2014-02-25,400.9,401.03,398.58,400.77,0,-0.246415770609321
2014-02-26,400.91,401.48,397.32,398.64,0,-0.531476906954109
2014-02-27,398.76,400.17,394.84,398.28,0,-0.0903070439494336
2014-02-28,398.89,399.77,396.61,398.54,0,0.0652807070402828
2014-03-03,392.14,394,386.66,388.19,0,-2.59697897325237
2014-03-04,392.46,398.89,392.31,398.73,0,2.71516525412814
2014-03-05,398.38,399.53,397.56,398.62,0,-0.0275875906001644
2014-03-06,399.56,400.83,398.58,400.06,0,0.361246299734086
2014-03-07,399.63,400.93,396,396.28,0,-0.944858271259319
2014-03-10,395.49,399.06,392.01,393.4,0,-0.726758857373577
2014-03-11,394.59,396.34,392.58,394.29,0,0.226232841891205
2014-03-12,391.95,392.54,388.51,391.41,0,-0.730426843186482
2014-03-13,392.04,392.04,386.06,386.06,0,-1.36685317186582
2014-03-14,383.41,383.89,379.8,382.65,0,-0.883282391338136
2014-03-17,383.43,388.34,382.73,386.92,0,1.11590226055143
2014-03-18,386.28,391.35,384.14,389.37,0,0.633205830662664
2014-03-19,389.67,390.5,388.01,388.88,0,-0.125844312607548
2014-03-20,386.98,390.82,385.67,390.82,0,0.498868545566755
2014-03-21,391.72,393.55,390.02,391.36,0,0.138171025024314
2014-03-24,391.82,392.4,387.24,388.23,0,-0.799775143090764
2014-03-25,389.11,393.48,389.11,393.13,0,1.2621384230997
2014-03-26,394.67,398.09,394.08,396.89,0,0.956426627324292
2014-03-27,396.07,398.59,395.58,398.59,0,0.4283302678324
2014-03-28,399.98,401.85,399.56,401.79,0,0.802829975664232
2014-03-31,403.92,405.09,402.78,403.21,0,0.35341845242538
2014-04-01,404.83,406.39,403.42,405.62,0,0.597703429974472
2014-04-02,406.22,406.97,405.67,406.14,0,0.128198806764956
2014-04-03,406.79,406.95,404.73,405.69,0,-0.110799231791991
2014-04-04,406.24,408.42,405.64,407.46,0,0.43629372180729
2014-04-07,404.51,406.22,403.23,404.04,0,-0.839346193491375
2014-04-08,404.19,404.61,399.54,402.54,0,-0.371250371250376
2014-04-09,403.13,404.17,402.52,403.39,0,0.21115913946439
2014-04-10,404.86,405.28,401.19,401.9,0,-0.369369592701851
2014-04-11,398.59,398.97,394.21,395.64,0,-1.55760139338144
2014-04-14,394.13,395.69,391.29,395.54,0,-0.0252755029825025
2014-04-15,395.64,396.33,392.61,392.66,0,-0.728118521514887
2014-04-16,394.78,395.99,393.11,395.99,0,0.848061936535416
2014-04-17,396.22,396.91,393.87,396.76,0,0.194449354781678
2014-04-22,396.09,399.29,395.27,398.3,0,0.388143966125631
2014-04-23,398.01,398.16,396.89,397.34,0,-0.241024353502395
2014-04-24,399.07,399.41,393.38,397.1,0,-0.0604016711128863
2014-04-25,394.68,395.51,391.83,392.85,0,-1.07025938050869
2014-04-28,393.49,395.23,392.19,393.73,0,0.22400407280132
2014-04-29,394.92,398.51,394.29,398.47,0,1.20387067279608
2014-04-30,399.65,401.35,399.29,400.55,0,0.521996637137034
2014-05-02,400.05,400.84,398.47,399.23,0,-0.329546873049558
